Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
63.5996093750,64.0996093750,0.0787704433,0.3028429202,,,
63.6992187500,64.1992187500,0.1183117285,0.2844305437,,,
63.7988281250,64.2988281250,0.1563901416,0.2596599934,,,
63.8984375000,64.3984375000,0.1804526722,0.2444524330,,,
63.9980468750,64.4980468750,0.1832688798,0.2412339533,,,
64.0976562500,64.5976562500,0.1652718615,0.2398659848,,,
64.1972656250,64.6972656250,0.1313868105,0.2341482869,,,
64.2968750000,64.7968750000,0.0939677908,0.2279319285,,,
64.3964843750,64.8964843750,0.0681263247,0.2267826166,,,
117.9218750000,118.4218750000,0.0252728986,0.1136762787,,,
118.0214843750,118.5214843750,0.0239102877,0.1808046372,,,
118.1210937500,118.6210937500,0.0344787627,0.2680339849,,,
118.2207031250,118.7207031250,0.0466229089,0.3706485417,,,
118.3203125000,118.8203125000,0.0554977608,0.4863356288,,,
118.4199218750,118.9199218750,0.0592274952,0.6019980896,,,
118.5195312500,119.0195312500,0.0547101047,0.6926290462,,,
118.6191406250,119.1191406250,0.0438676311,0.7438840955,,,
118.7187500000,119.2187500000,0.0322551563,0.7538310797,,,
118.8183593750,119.3183593750,0.0228150319,0.7301525000,,,
118.9179687500,119.4179687500,0.0178137055,0.6921810787,,,
119.0175781250,119.5175781250,0.0184626282,0.6809077853,,,
119.1171875000,119.6171875000,0.0230388708,0.7303880896,,,
119.2167968750,119.7167968750,0.0321199975,0.8230436341,,,
119.3164062500,119.8164062500,0.0440056190,0.9098304373,,,
119.4160156250,119.9160156250,0.0520267802,0.9533798287,,,
119.5156250000,120.0156250000,0.0540368918,0.9320059984,,,
119.6152343750,120.1152343750,0.0570074743,0.8381739868,,,
119.7148437500,120.2148437500,0.0664550962,0.6854762258,,,
119.8144531250,120.3144531250,0.0800210721,0.5155191495,,,
119.9140625000,120.4140625000,0.0934011943,0.3873684406,,,
120.0136718750,120.5136718750,0.1021930340,0.3482771064,,,
120.1132812500,120.6132812500,0.0985820671,0.4010654991,,,
120.2128906250,120.7128906250,0.0803777204,0.5058792231,,,
120.3125000000,120.8125000000,0.0559023294,0.6197422827,,,
120.4121093750,120.9121093750,0.0333424005,0.7254259510,,,
120.5117187500,121.0117187500,0.0175472525,0.8144739906,,,
120.6113281250,121.1113281250,0.0120936048,0.8850180017,,,
120.7109375000,121.2109375000,0.0136777141,0.9540835478,,,
120.8105468750,121.3105468750,0.0148889379,1.0314578026,,,
120.9101562500,121.4101562500,0.0136187912,1.1059829190,,,
121.0097656250,121.5097656250,0.0115050346,1.1631956171,,,
121.1093750000,121.6093750000,0.0096100382,1.1905502003,,,
121.2089843750,121.7089843750,0.0074284144,1.1727824471,,,
121.3085937500,121.8085937500,0.0055962780,1.1003208683,,,
121.4082031250,121.9082031250,0.0048606605,0.9835115785,,,
121.5078125000,122.0078125000,0.0048245443,0.8405259718,,,
121.6074218750,122.1074218750,0.0072335466,0.6908464277,,,
121.7070312500,122.2070312500,0.0185170437,0.5506102976,,,
121.8066406250,122.3066406250,0.0406508662,0.4377972649,,,
121.9062500000,122.4062500000,0.0674030227,0.3513562820,,,
122.0058593750,122.5058593750,0.0888928252,0.2884890124,,,
122.1054687500,122.6054687500,0.0975841071,0.2536932730,,,
122.2050781250,122.7050781250,0.0903975774,0.2584725721,,,
122.3046875000,122.8046875000,0.0754151757,0.3099776884,,,
122.4042968750,122.9042968750,0.0684900369,0.4122643077,,,
122.5039062500,123.0039062500,0.0753186118,0.5528035622,,,
122.6035156250,123.1035156250,0.0853903527,0.7051518203,,,
122.7031250000,123.2031250000,0.0889202724,0.8364764418,,,
122.8027343750,123.3027343750,0.0843953236,0.9198413190,,,
122.9023437500,123.4023437500,0.0749468777,0.9384452498,,,
123.0019531250,123.5019531250,0.0679234865,0.8910582176,,,
123.1015625000,123.6015625000,0.0721910277,0.7886958995,,,
123.2011718750,123.7011718750,0.0870956235,0.6564668341,,,
123.3007812500,123.8007812500,0.1017813535,0.5378166350,,,
123.4003906250,123.9003906250,0.1039389810,0.4723670860,,,
123.5000000000,124.0000000000,0.0923441828,0.4615671102,,,
123.5996093750,124.0996093750,0.0741199080,0.4745251880,,,
123.6992187500,124.1992187500,0.0560380947,0.4802292215,,,
123.7988281250,124.2988281250,0.0420177041,0.4627043105,,,
123.8984375000,124.3984375000,0.0345993799,0.4267328264,,,
123.9980468750,124.4980468750,0.0326532547,0.3817727077,,,
124.0976562500,124.5976562500,0.0349765072,0.3352374162,,,
124.1972656250,124.6972656250,0.0418424803,0.2993420164,,,
124.2968750000,124.7968750000,0.0449067658,0.2822885986,,,
124.3964843750,124.8964843750,0.0401803494,0.2800237622,,,
153.9218750000,154.4218750000,0.0363077702,0.0590799928,,,
154.0214843750,154.5214843750,0.0352358456,0.0386610955,,,
154.1210937500,154.6210937500,0.0316557500,0.0953613209,,,
154.2207031250,154.7207031250,0.0288495413,0.2327586535,,,
154.3203125000,154.8203125000,0.0284789265,0.4159816376,,,
154.4199218750,154.9199218750,0.0298417926,0.6204846546,,,
154.5195312500,155.0195312500,0.0328581159,0.8253897589,,,
154.6191406250,155.1191406250,0.0370176029,1.0035730292,,,
154.7187500000,155.2187500000,0.0435654362,1.1428509561,,,
154.8183593750,155.3183593750,0.0553079858,1.2481962971,,,
154.9179687500,155.4179687500,0.0731943639,1.3227083167,,,
155.0175781250,155.5175781250,0.0974399595,1.3703308422,,,
155.1171875000,155.6171875000,0.1278361776,1.4051802775,,,
155.2167968750,155.7167968750,0.1513729314,1.4444605799,,,
155.3164062500,155.8164062500,0.1508563185,1.4893958595,,,
155.4160156250,155.9160156250,0.1298905992,1.5341717999,,,
155.5156250000,156.0156250000,0.1026438950,1.5653449474,,,
155.6152343750,156.1152343750,0.0713644047,1.5688922861,,,
155.7148437500,156.2148437500,0.0419363097,1.5335811006,,,
155.8144531250,156.3144531250,0.0307244117,1.4666686443,,,
155.9140625000,156.4140625000,0.0349360840,1.3879648086,,,
156.0136718750,156.5136718750,0.0403288353,1.3246077942,,,
156.1132812500,156.6132812500,0.0432016493,1.2979421594,,,
156.2128906250,156.7128906250,0.0487258312,1.3187220252,,,
156.3125000000,156.8125000000,0.0558455295,1.3812974853,,,
156.4121093750,156.9121093750,0.0602180227,1.4611035028,,,
156.5117187500,157.0117187500,0.0575596016,1.5297202838,,,
156.6113281250,157.1113281250,0.0499852069,1.5728689229,,,
156.7109375000,157.2109375000,0.0405544682,1.5899168450,,,
156.8105468750,157.3105468750,0.0329173208,1.5836000276,,,
156.9101562500,157.4101562500,0.0303769588,1.5625017399,,,
157.0097656250,157.5097656250,0.0312866626,1.5376850762,,,
157.1093750000,157.6093750000,0.0309373710,1.5093225905,,,
157.2089843750,157.7089843750,0.0284722856,1.4695181377,,,
157.3085937500,157.8085937500,0.0335807572,1.4112489977,,,
157.4082031250,157.9082031250,0.0593564888,1.3319457722,,,
157.5078125000,158.0078125000,0.1063179060,1.2330745712,,,
157.6074218750,158.1074218750,0.1538689701,1.1267636586,,,
157.7070312500,158.2070312500,0.1826519775,1.0327214720,,,
157.8066406250,158.3066406250,0.1845395716,0.9728284836,,,
157.9062500000,158.4062500000,0.1563241242,0.9529732368,,,
158.0058593750,158.5058593750,0.1042697898,0.9599835440,,,
158.1054687500,158.6054687500,0.0536009882,0.9706177014,,,
158.2050781250,158.7050781250,0.0307046582,0.9699592013,,,
158.3046875000,158.8046875000,0.0353418812,0.9500730554,,,
158.4042968750,158.9042968750,0.0511676348,0.9207877008,,,
158.5039062500,159.0039062500,0.0669553575,0.9174645590,,,
158.6035156250,159.1035156250,0.0772700408,0.9708850724,,,
158.7031250000,159.2031250000,0.0798604169,1.0657361544,,,
158.8027343750,159.3027343750,0.0759132311,1.1550199481,,,
158.9023437500,159.4023437500,0.0686435203,1.1884133582,,,
159.0019531250,159.5019531250,0.0583981923,1.1407143342,,,
159.1015625000,159.6015625000,0.0462203209,1.0133664682,,,
159.2011718750,159.7011718750,0.0339383087,0.8181575785,,,
159.3007812500,159.8007812500,0.0247138500,0.5840361075,,,
159.4003906250,159.9003906250,0.0193528796,0.3961884223,,,
159.5000000000,160.0000000000,0.0173950751,0.3460230913,,,
159.5996093750,160.0996093750,0.0179685700,0.4317119678,,,
159.6992187500,160.1992187500,0.0175128501,0.5805337738,,,
159.7988281250,160.2988281250,0.0152286942,0.7242051331,,,
159.8984375000,160.3984375000,0.0146688033,0.8255361128,,,
159.9980468750,160.4980468750,0.0206014537,0.8823966862,,,
160.0976562500,160.5976562500,0.0358361195,0.9034316127,,,
160.1972656250,160.6972656250,0.0575029935,0.8933246819,,,
160.2968750000,160.7968750000,0.0756866287,0.8586371885,,,
160.3964843750,160.8964843750,0.0851783165,0.8179247638,,,
237.9218750000,238.4218750000,0.0346729914,0.1675119488,,,
238.0214843750,238.5214843750,0.0357568627,0.1591266015,,,
238.1210937500,238.6210937500,0.0485417895,0.1585517126,,,
238.2207031250,238.7207031250,0.0630605581,0.1782810558,,,
238.3203125000,238.8203125000,0.0751647553,0.2329840145,,,
238.4199218750,238.9199218750,0.0815205350,0.3197645932,,,
238.5195312500,239.0195312500,0.0801102361,0.4171479930,,,
238.6191406250,239.1191406250,0.0701305624,0.5024276267,,,
238.7187500000,239.2187500000,0.0560149228,0.5648070584,,,
238.8183593750,239.3183593750,0.0432992658,0.6034051025,,,
238.9179687500,239.4179687500,0.0373500198,0.6205709210,,,
239.0175781250,239.5175781250,0.0356030289,0.6346485984,,,
239.1171875000,239.6171875000,0.0321234990,0.6606893093,,,
239.2167968750,239.7167968750,0.0261178860,0.6952352919,,,
239.3164062500,239.8164062500,0.0224513227,0.7299255836,,,
239.4160156250,239.9160156250,0.0215981972,0.7542818179,,,
239.5156250000,240.0156250000,0.0202516071,0.7488583709,,,
239.6152343750,240.1152343750,0.0174348005,0.7042083306,,,
239.7148437500,240.2148437500,0.0141200519,0.6236178336,,,
239.8144531250,240.3144531250,0.0124224274,0.5094742045,,,
239.9140625000,240.4140625000,0.0143902163,0.3808740400,,,
240.0136718750,240.5136718750,0.0195861292,0.2930892418,,,
240.1132812500,240.6132812500,0.0260437816,0.2981032067,,,
240.2128906250,240.7128906250,0.0296217295,0.3871710634,,,
240.3125000000,240.8125000000,0.0278430840,0.5116648360,,,
240.4121093750,240.9121093750,0.0236596839,0.6278249289,,,
240.5117187500,241.0117187500,0.0212077856,0.7107640617,,,
240.6113281250,241.1113281250,0.0218375350,0.7572537260,,,
240.7109375000,241.2109375000,0.0292649808,0.7817844174,,,
240.8105468750,241.3105468750,0.0430674342,0.7978900128,,,
240.9101562500,241.4101562500,0.0546430578,0.8106625795,,,
