Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
51.8984375000,52.3984375000,0.2854084407,0.2467709374,,,
51.9980468750,52.4980468750,0.2102844678,0.1968646096,,,
52.0976562500,52.5976562500,0.1295261813,0.1388240182,,,
52.1972656250,52.6972656250,0.1018076723,0.0779650550,,,
52.2968750000,52.7968750000,0.1206547348,0.0657144608,,,
52.3964843750,52.8964843750,0.1834720448,0.0747333664,,,
57.9218750000,58.4218750000,0.1939259967,0.0594647711,,,
58.0214843750,58.5214843750,0.2116099688,0.0375664473,,,
58.1210937500,58.6210937500,0.2075212605,0.0238064257,,,
58.2207031250,58.7207031250,0.1599065335,0.0230957770,,,
58.3203125000,58.8203125000,0.0960558456,0.0332935429,,,
58.4199218750,58.9199218750,0.0557731105,0.0399649462,,,
58.5195312500,59.0195312500,0.0387785600,0.0434036770,,,
58.6191406250,59.1191406250,0.0359058696,0.0465062606,,,
58.7187500000,59.2187500000,0.0592324435,0.0556339053,,,
58.8183593750,59.3183593750,0.1298824900,0.0576786083,,,
58.9179687500,59.4179687500,0.2833451479,0.0666685875,,,
59.0175781250,59.5175781250,0.4208574089,0.0719389053,,,
59.1171875000,59.6171875000,0.5021510531,0.0728791429,,,
59.2167968750,59.7167968750,0.5293146617,0.0624949205,,,
59.3164062500,59.8164062500,0.4921643669,0.0772557454,,,
59.4160156250,59.9160156250,0.4118186551,0.1113360215,,,
59.5156250000,60.0156250000,0.3744310401,0.1722517297,,,
59.6152343750,60.1152343750,0.4342723526,0.2166838812,,,
59.7148437500,60.2148437500,0.6040406892,0.2513074159,,,
59.8144531250,60.3144531250,0.7675986243,0.2326216500,,,
59.9140625000,60.4140625000,0.8502809962,0.1936758589,,,
60.0136718750,60.5136718750,0.8659832142,0.1430987565,,,
60.1132812500,60.6132812500,0.8123043918,0.1262619922,,,
60.2128906250,60.7128906250,0.6769570917,0.1553486267,,,
60.3125000000,60.8125000000,0.5082952249,0.1957642588,,,
60.4121093750,60.9121093750,0.3686543989,0.2073685133,,,
60.5117187500,61.0117187500,0.2591017216,0.2024648718,,,
60.6113281250,61.1113281250,0.2388225810,0.2328701089,,,
60.7109375000,61.2109375000,0.2836946795,0.3095082465,,,
60.8105468750,61.3105468750,0.3362841183,0.3676733114,,,
60.9101562500,61.4101562500,0.3695859642,0.4195331306,,,
61.0097656250,61.5097656250,0.3761045806,0.4250906111,,,
61.1093750000,61.6093750000,0.3766725386,0.3851760924,,,
61.2089843750,61.7089843750,0.3561003783,0.2656111207,,,
61.3085937500,61.8085937500,0.3610858066,0.1761650856,,,
61.4082031250,61.9082031250,0.3889410512,0.1222599345,,,
61.5078125000,62.0078125000,0.4516034076,0.1244563646,,,
61.6074218750,62.1074218750,0.4750947843,0.1249572962,,,
61.7070312500,62.2070312500,0.4915267443,0.1169910372,,,
61.8066406250,62.3066406250,0.4548389836,0.1012506198,,,
61.9062500000,62.4062500000,0.3993484633,0.0892949262,,,
62.0058593750,62.5058593750,0.3145230099,0.0883061377,,,
62.1054687500,62.6054687500,0.2637642781,0.0931952668,,,
62.2050781250,62.7050781250,0.2388816188,0.1002994384,,,
62.3046875000,62.8046875000,0.2128385414,0.0961711855,,,
62.4042968750,62.9042968750,0.2014139003,0.0824108107,,,
62.5039062500,63.0039062500,0.2004425284,0.0648294327,,,
62.6035156250,63.1035156250,0.2300665659,0.0506850917,,,
62.7031250000,63.2031250000,0.3334385486,0.0413100042,,,
62.8027343750,63.3027343750,0.4614326208,0.0362632570,,,
62.9023437500,63.4023437500,0.6114405507,0.0473537624,,,
63.0019531250,63.5019531250,0.7066351691,0.0739765601,,,
63.1015625000,63.6015625000,0.7122025478,0.1071085445,,,
63.2011718750,63.7011718750,0.6169128451,0.1266152529,,,
63.3007812500,63.8007812500,0.4817435180,0.1379512537,,,
63.4003906250,63.9003906250,0.3380760497,0.1279797312,,,
63.5000000000,64.0000000000,0.2304915393,0.0969613622,,,
63.5996093750,64.0996093750,0.2343116994,0.0599021796,,,
63.6992187500,64.1992187500,0.2704923092,0.0454644504,,,
63.7988281250,64.2988281250,0.3033487512,0.0489843251,,,
63.8984375000,64.3984375000,0.2927948038,0.0583610471,,,
63.9980468750,64.4980468750,0.2428347482,0.0684705727,,,
64.0976562500,64.5976562500,0.1642014463,0.0708340600,,,
64.1972656250,64.6972656250,0.0924604926,0.0596982618,,,
64.2968750000,64.7968750000,0.0574796825,0.0424787464,,,
64.3964843750,64.8964843750,0.0584715522,0.0439479830,,,
69.9218750000,70.4218750000,0.3693658771,0.0969191236,,,
70.0214843750,70.5214843750,0.3623393567,0.1005690031,,,
70.1210937500,70.6210937500,0.3209359491,0.1058681127,,,
70.2207031250,70.7207031250,0.2709268928,0.1020990307,,,
70.3203125000,70.8203125000,0.2222203891,0.0988604472,,,
70.4199218750,70.9199218750,0.1759628911,0.0895039186,,,
70.5195312500,71.0195312500,0.1640865319,0.0696780007,,,
70.6191406250,71.1191406250,0.1517500163,0.0446923437,,,
70.7187500000,71.2187500000,0.1574417419,0.0264070765,,,
70.8183593750,71.3183593750,0.1644611360,0.0169168900,,,
70.9179687500,71.4179687500,0.1881602014,0.0198946949,,,
71.0175781250,71.5175781250,0.2059154069,0.0266930655,,,
71.1171875000,71.6171875000,0.2173610419,0.0364156948,,,
71.2167968750,71.7167968750,0.2060500674,0.0791088752,,,
71.3164062500,71.8164062500,0.1790884574,0.1450636173,,,
71.4160156250,71.9160156250,0.1543924870,0.2173321737,,,
71.5156250000,72.0156250000,0.1479297695,0.2582988984,,,
71.6152343750,72.1152343750,0.1904337932,0.2623236864,,,
71.7148437500,72.2148437500,0.2267285264,0.2322403914,,,
71.8144531250,72.3144531250,0.2594211430,0.1844106016,,,
71.9140625000,72.4140625000,0.2525627041,0.1400207391,,,
72.0136718750,72.5136718750,0.2207611522,0.1288785404,,,
72.1132812500,72.6132812500,0.1673131834,0.1606093483,,,
72.2128906250,72.7128906250,0.1354568319,0.1954579316,,,
72.3125000000,72.8125000000,0.1388203147,0.2175779081,,,
72.4121093750,72.9121093750,0.1488312549,0.2227512376,,,
72.5117187500,73.0117187500,0.1449087281,0.2094671551,,,
72.6113281250,73.1113281250,0.1334316174,0.1817685877,,,
72.7109375000,73.2109375000,0.1403365205,0.1423953391,,,
